@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
268,'2026/06/05 14:45:13:535',1,0.118429,0,0.181847,0,0,0.082701,0,0.760639,?
269,'2026/06/05 14:45:13:571',1,0.186367,0,0.253069,0,0,0.030298,0,0.706417,?
270,'2026/06/05 14:45:13:603',1,0.185485,0,0.152083,0,0,0.030188,0,0.770153,?
271,'2026/06/05 14:45:13:637',1,0.154225,0,0.221886,0,0,0.062907,0,0.725614,?
272,'2026/06/05 14:45:13:670',1,0.193273,0,0.213852,0,0,0.046329,0,0.716591,?
273,'2026/06/05 14:45:13:704',1,0.185281,0,0.203556,0,0,0.042573,0,0.730369,?
274,'2026/06/05 14:45:13:737',1,0.169998,0,0.215155,0,0,0.083501,0,0.707092,?
275,'2026/06/05 14:45:13:769',1,0.149766,0,0.286944,0,0,0.123817,0,0.649671,?
276,'2026/06/05 14:45:13:803',1,0.276577,0.001503,0.262225,0,0,0.09272,0,0.604359,?
277,'2026/06/05 14:45:13:836',1,0.16757,0.000345,0.248568,0,0,0.078619,0,0.690561,?
278,'2026/06/05 14:45:13:870',1,0.275343,0,0.247013,0,0,0.094882,0,0.614227,?
279,'2026/06/05 14:45:13:904',1,0.053009,0,0.182928,0,0,0.073431,0,0.806645,?
280,'2026/06/05 14:45:13:935',1,0.207592,0,0.212078,0,0,0.098761,0,0.675981,?
281,'2026/06/05 14:45:13:967',1,0.344778,0.004634,0.285604,0,0,0.058716,0,0.566417,?
282,'2026/06/05 14:45:14:002',1,0.192696,0.001628,0.215247,0,0,0.099141,0,0.682054,?
283,'2026/06/05 14:45:14:038',1,0.23608,0.008258,0.149936,0,0,0.13843,0.091882,0.609634,?
284,'2026/06/05 14:45:14:071',1,0.114733,0.006484,0.135433,0,0,0.104221,0.11853,0.700375,?
285,'2026/06/05 14:45:14:102',1,0.102473,0.005366,0.067473,0,0,0.060812,0.207793,0.722551,?
286,'2026/06/05 14:45:14:134',1,0.024395,0.002722,0.058233,0,0,0.088835,0.340184,0.678519,?
287,'2026/06/05 14:45:14:169',1,0.11622,0.003541,0.171302,0,0,0.109691,0.16894,0.643941,?
288,'2026/06/05 14:45:14:202',1,0.097957,0.004243,0.186317,0,0,0.141341,0.214397,0.597341,?
289,'2026/06/05 14:45:14:232',1,0.104201,0.004412,0.157494,0,0,0.152741,0.272664,0.567805,?
290,'2026/06/05 14:45:14:263',1,0.015493,0.005389,0.086203,0,0,0.056039,0.353199,0.677298,?
291,'2026/06/05 14:45:14:295',1,0.054785,0.009033,0.097635,0,0,0.064249,0.310402,0.664935,?
292,'2026/06/05 14:45:14:329',1,0.053101,0.006349,0,0,0,0.108097,0.381005,0.657155,?
293,'2026/06/05 14:45:14:364',1,0.003713,0.005258,0,0,0,0.061264,0.349579,0.737616,?
294,'2026/06/05 14:45:14:405',1,0.0037,0.003132,0,0.015182,0.046681,0,0.335078,0.747642,?
295,'2026/06/05 14:45:14:435',1,0,0.000947,0,0,0.076717,0,0.125164,0.873232,?
296,'2026/06/05 14:45:14:471',1,0,0.000533,0,0,0.105668,0,0.142742,0.844411,?
297,'2026/06/05 14:45:14:502',1,0,0.002704,0,0,0.137662,0,0.1821,0.798459,?
298,'2026/06/05 14:45:14:538',1,0,0.006669,0,0,0.097297,0,0.097588,0.874028,?
299,'2026/06/05 14:45:14:571',1,0.044067,0.002153,0,0,0.105476,0,0.086221,0.851302,?
300,'2026/06/05 14:45:14:605',1,0,0,0,0,0.108562,0,0.003893,0.929716,?
301,'2026/06/05 14:45:14:636',1,0.007895,0,0,0,0.160971,0,0.083683,0.842157,?
302,'2026/06/05 14:45:14:670',1,0.075817,0.001303,0,0,0.173148,0,0,0.843583,?
303,'2026/06/05 14:45:14:705',1,0,0.001249,0,0,0.186917,0,0,0.882396,?
304,'2026/06/05 14:45:14:737',1,0.016893,0,0,0,0.218277,0,0,0.853019,?
305,'2026/06/05 14:45:14:772',1,0,0.000201,0,0,0.222734,0,0,0.860666,?
306,'2026/06/05 14:45:14:802',1,0,0.001764,0,0,0.220167,0,0,0.861293,?
307,'2026/06/05 14:45:14:838',1,0,0.000859,0,0,0.190096,0,0,0.880653,?
308,'2026/06/05 14:45:14:873',1,0,0.002549,0,0,0.152314,0,0,0.903211,?
309,'2026/06/05 14:45:14:900',1,0,0.00275,0,0,0.156205,0,0,0.900653,?
310,'2026/06/05 14:45:14:938',1,0.038559,0.003336,0,0,0.209858,0,0,0.842654,?
311,'2026/06/05 14:45:14:971',1,0.056523,0.00426,0,0,0.233982,0,0,0.815772,?
312,'2026/06/05 14:45:15:004',1,0.035235,0.001256,0,0,0.207299,0,0,0.847632,?
313,'2026/06/05 14:45:15:037',1,0.135293,0,0,0,0.24373,0,0,0.763111,?
314,'2026/06/05 14:45:15:072',1,0.096258,0,0,0,0.190012,0,0,0.821081,?
315,'2026/06/05 14:45:15:103',1,0.037359,0,0,0,0.245737,0,0,0.823065,?
316,'2026/06/05 14:45:15:136',1,0.101164,0,0,0,0.205003,0,0,0.808646,?
317,'2026/06/05 14:45:15:167',1,0.109434,0,0,0,0.196465,0,0,0.808813,?
318,'2026/06/05 14:45:15:203',1,0.123526,0,0,0.041955,0.198002,0,0,0.772823,?
319,'2026/06/05 14:45:15:235',1,0.085525,0,0,0.027838,0.181588,0,0,0.815656,?
320,'2026/06/05 14:45:15:271',1,0.151266,0,0,0.026541,0.232152,0,0,0.743776,?
321,'2026/06/05 14:45:15:304',1,0.143739,0,0,0,0.165077,0,0,0.80699,?
322,'2026/06/05 14:45:15:338',1,0.157081,0,0,0,0.173449,0,0,0.793418,?
323,'2026/06/05 14:45:15:367',1,0.166917,0,0,0,0.163742,0,0,0.793338,?
324,'2026/06/05 14:45:15:399',1,0.165711,0,0,0,0.179981,0,0,0.783942,?
325,'2026/06/05 14:45:15:432',1,0.1634,0,0,0,0.173321,0,0,0.789549,?
326,'2026/06/05 14:45:15:470',1,0.131126,0,0,0,0.194643,0,0,0.796394,?
327,'2026/06/05 14:45:15:500',1,0.089009,0,0,0,0.136999,0,0,0.858745,?
328,'2026/06/05 14:45:15:534',1,0.123143,0,0,0.003459,0.131015,0,0,0.838989,?
329,'2026/06/05 14:45:15:567',1,0.047304,0,0,0,0.1456,0,0,0.879435,?
330,'2026/06/05 14:45:15:598',1,0.082068,0,0,0,0.212846,0,0,0.815679,?
331,'2026/06/05 14:45:15:631',1,0.106162,0,0,0,0.198093,0,0,0.809841,?
332,'2026/06/05 14:45:15:666',1,0.176451,0,0,0,0.238757,0,0,0.740495,?
333,'2026/06/05 14:45:15:699',1,0.200858,0,0,0.087165,0.192368,0,0,0.699755,?
334,'2026/06/05 14:45:15:732',1,0.137282,0,0,0,0.146057,0,0,0.822913,?
335,'2026/06/05 14:45:15:767',1,0.156619,0,0,0,0.086503,0,0,0.848048,?
336,'2026/06/05 14:45:15:800',1,0.096666,0,0,0,0.083742,0,0,0.887245,?
337,'2026/06/05 14:45:15:833',1,0.048844,0,0.033081,0,0.068569,0,0,0.905942,?
338,'2026/06/05 14:45:15:866',1,0.0879,0,0.02789,0,0.105611,0,0,0.861624,?
339,'2026/06/05 14:45:15:902',1,0.103943,0,0.026489,0,0.104286,0,0,0.853301,?
340,'2026/06/05 14:45:15:933',1,0.152243,0,0.036549,0,0.076991,0,0,0.833886,?
341,'2026/06/05 14:45:15:966',1,0.107614,0,0.031968,0,0.110328,0,0,0.843806,?
342,'2026/06/05 14:45:16:000',1,0.191421,0,0.080472,0,0.092808,0,0,0.772061,?
343,'2026/06/05 14:45:16:032',1,0.196061,0,0.078314,0,0.076183,0,0,0.780901,?
344,'2026/06/05 14:45:16:065',1,0.131772,0,0.018473,0,0.080743,0,0,0.855633,?
345,'2026/06/05 14:45:16:096',1,0.099694,0,0,0,0.066889,0,0,0.895886,?
346,'2026/06/05 14:45:16:130',1,0.05601,0,0.028984,0,0.051216,0,0,0.914869,?
347,'2026/06/05 14:45:16:164',1,0.018361,0,0.02089,0,0.03577,0,0,0.953112,?
348,'2026/06/05 14:45:16:199',1,0.033714,0,0,0,0.006731,0,0,0.974722,?
349,'2026/06/05 14:45:16:230',1,0.174532,0,0.000101,0,0.033862,0,0,0.86969,?
350,'2026/06/05 14:45:16:263',1,0.153815,0.003482,0.027961,0,0.006135,0,0,0.880379,?
351,'2026/06/05 14:45:16:296',1,0.12579,0.006188,0.060797,0,0,0.024084,0,0.864463,?
352,'2026/06/05 14:45:16:328',1,0.148278,0.000889,0,0,0.024848,0,0,0.891241,?
353,'2026/06/05 14:45:16:362',1,0.065117,0,0,0.01286,0.07755,0,0,0.902796,?
354,'2026/06/05 14:45:16:395',1,0.116175,0.000168,0,0,0.0435,0,0,0.900098,?
355,'2026/06/05 14:45:16:428',1,0.069438,0,0,0,0.112854,0,0,0.886068,?
356,'2026/06/05 14:45:16:462',1,0.14848,0.002105,0,0,0.110452,0,0,0.836852,?
357,'2026/06/05 14:45:16:495',1,0.171228,0.003845,0,0,0.05784,0,0,0.854429,?
358,'2026/06/05 14:45:16:529',1,0.050784,0.001536,0,0.008021,0.048865,0,0,0.931746,?
359,'2026/06/05 14:45:16:563',1,0.080419,0.002452,0,0,0.057328,0,0.067635,0.870104,?
360,'2026/06/05 14:45:16:595',1,0.081019,0.002333,0,0,0.081759,0,0,0.896805,?
361,'2026/06/05 14:45:16:629',1,0.124002,0.004136,0,0,0.017632,0,0,0.908894,?
362,'2026/06/05 14:45:16:662',1,0.145065,0.004399,0,0,0.016946,0,0,0.895994,?
363,'2026/06/05 14:45:16:696',1,0.122,0.002356,0,0,0.058625,0,0.036086,0.863083,?
364,'2026/06/05 14:45:16:729',1,0.050344,0.002592,0,0,0.133152,0,0.033768,0.86259,?
365,'2026/06/05 14:45:16:763',1,0.059099,0,0,0,0.084349,0,0.066313,0.868899,?
366,'2026/06/05 14:45:16:795',1,0.044961,0.001054,0,0,0.079,0,0.076905,0.8738,?
367,'2026/06/05 14:45:16:830',1,0.160865,0.004405,0,0,0.13798,0,0.053973,0.776736,?
368,'2026/06/05 14:45:16:863',1,0.061768,0.004833,0,0,0.084989,0,0.104009,0.840251,?
369,'2026/06/05 14:45:16:895',1,0.149725,0.00386,0,0,0.091741,0,0.051791,0.814302,?
370,'2026/06/05 14:45:16:929',1,0.090998,0.003529,0,0,0.051835,0,0.257009,0.747893,?
371,'2026/06/05 14:45:16:962',1,0.078013,0.003565,0,0,0.131066,0,0.152857,0.771561,?
372,'2026/06/05 14:45:16:995',1,0.129845,0.005046,0,0,0.120903,0,0.109102,0.77194,?
373,'2026/06/05 14:45:17:029',1,0.105313,0.006146,0,0,0.12327,0,0.185656,0.73726,?
374,'2026/06/05 14:45:17:062',1,0.196611,0.004988,0,0,0.124072,0,0.122535,0.719871,?
375,'2026/06/05 14:45:17:095',1,0.20256,0.005171,0,0,0.08462,0,0.164462,0.714492,?
376,'2026/06/05 14:45:17:129',1,0.205267,0.005278,0,0,0.075464,0,0.133267,0.737952,?
377,'2026/06/05 14:45:17:163',1,0.242964,0.003632,0,0,0.041199,0,0.175194,0.710631,?
378,'2026/06/05 14:45:17:196',1,0.114266,0.005007,0.057446,0,0,0.030977,0.065774,0.829081,?
379,'2026/06/05 14:45:17:229',1,0.107488,0.002525,0.104515,0,0,0.029324,0.028675,0.829671,?
380,'2026/06/05 14:45:17:263',1,0.133675,0.003475,0.089185,0,0,0.011312,0.006779,0.847234,?
381,'2026/06/05 14:45:17:296',1,0.128741,0.003278,0.1866,0,0,0.017121,0,0.790163,?
382,'2026/06/05 14:45:17:330',1,0.12655,0.003823,0.15179,0,0,0.046996,0,0.794276,?
383,'2026/06/05 14:45:17:365',1,0.153751,0.00235,0.183575,0,0.003637,0,0,0.78543,?
384,'2026/06/05 14:45:17:397',1,0.137667,0.002767,0.071236,0,0.004932,0,0,0.864624,?
385,'2026/06/05 14:45:17:431',1,0.129756,0.002359,0.133689,0,0,0.037102,0,0.810684,?
386,'2026/06/05 14:45:17:466',1,0.201583,0,0.134154,0,0,0.035796,0,0.767791,?
387,'2026/06/05 14:45:17:505',1,0.284373,0.001307,0.122705,0,0,0.00325,0,0.742728,?
388,'2026/06/05 14:45:17:538',1,0.286527,0.001384,0.192159,0,0.002162,0,0,0.698605,?
389,'2026/06/05 14:45:17:573',1,0.207847,0.002782,0.138307,0,0,0.048147,0,0.751823,?
390,'2026/06/05 14:45:17:600',1,0.127424,0.0017,0.134412,0,0,0.025312,0,0.81947,?
391,'2026/06/05 14:45:17:635',1,0.22063,0.001182,0.182956,0,0,0.013146,0,0.738804,?
392,'2026/06/05 14:45:17:668',1,0.342983,0.001308,0.194341,0,0.009158,0,0,0.657631,?
393,'2026/06/05 14:45:17:702',1,0.328758,0.001296,0.258843,0,0,0.013235,0,0.623667,?
394,'2026/06/05 14:45:17:731',1,0.175258,0,0.207062,0,0.01321,0,0,0.752794,?
395,'2026/06/05 14:45:17:764',1,0.188042,0,0.198897,0,0,0.032463,0,0.737874,?
396,'2026/06/05 14:45:17:799',1,0.227648,0,0.221704,0,0.055203,0,0,0.684653,?
397,'2026/06/05 14:45:17:839',1,0.380332,0,0.174137,0,0.032842,0,0,0.632931,?
398,'2026/06/05 14:45:17:870',1,0.347367,0,0.226213,0,0.086707,0,0,0.58732,?
399,'2026/06/05 14:45:17:905',1,0.270116,0,0.301418,0,0.027952,0,0,0.625321,?
400,'2026/06/05 14:45:17:938',1,0.278697,0,0.275068,0,0.072753,0,0,0.608426,?
401,'2026/06/05 14:45:17:971',1,0.21726,0,0.180367,0,0.10776,0,0,0.684133,?
402,'2026/06/05 14:45:18:003',1,0.31727,0,0.284919,0,0.025808,0,0,0.607502,?
403,'2026/06/05 14:45:18:038',1,0.284289,0,0.257526,0,0.048217,0,0,0.63123,?
404,'2026/06/05 14:45:18:073',1,0.280508,0,0.304079,0,0.040249,0,0,0.609478,?
405,'2026/06/05 14:45:18:106',1,0.274065,0,0.222461,0,0.033053,0,0,0.669013,?
406,'2026/06/05 14:45:18:139',1,0.382765,0,0.244386,0,0.022726,0,0,0.593827,?
407,'2026/06/05 14:45:18:173',1,0.341971,0,0.198064,0,0.029189,0,0,0.644235,?
408,'2026/06/05 14:45:18:204',1,0.327748,0,0.173094,0.031008,0.055271,0,0,0.633049,?
409,'2026/06/05 14:45:18:239',1,0.284941,0,0.19052,0,0,0.008514,0,0.697516,?
410,'2026/06/05 14:45:18:273',1,0.25608,0,0.210933,0.002919,0,0.021723,0,0.692716,?
411,'2026/06/05 14:45:18:306',1,0.333799,0,0.245295,0,0,0.020621,0,0.625178,?
412,'2026/06/05 14:45:18:342',1,0.34257,0,0.271676,0,0,0.000174,0,0.615988,?
413,'2026/06/05 14:45:18:368',1,0.337788,0,0.264848,0,0.021386,0,0,0.609986,?
414,'2026/06/05 14:45:18:405',1,0.243224,0,0.284527,0,0,0.033959,0,0.648932,?
415,'2026/06/05 14:45:18:438',1,0.264887,0,0.236573,0,0,0.038679,0,0.662413,?
416,'2026/06/05 14:45:18:472',1,0.260383,0,0.25522,0,0.013987,0,0,0.669006,?
417,'2026/06/05 14:45:18:507',1,0.276958,0,0.210467,0,0,0.004881,0,0.692308,?
418,'2026/06/05 14:45:18:540',1,0.240941,0,0.25671,0,0,0.013192,0,0.680723,?
419,'2026/06/05 14:45:18:573',1,0.237652,0,0.295259,0,0,0.043445,0,0.639777,?
420,'2026/06/05 14:45:18:606',1,0.26554,0,0.355211,0,0,0.013795,0,0.603408,?
421,'2026/06/05 14:45:18:638',1,0.260867,0,0.335925,0,0,0.003011,0,0.625123,?
422,'2026/06/05 14:45:18:674',1,0.192893,0,0.322239,0,0,0.048688,0,0.647612,?
423,'2026/06/05 14:45:18:704',1,0.169812,0,0.347655,0,0,0.030829,0,0.657315,?
424,'2026/06/05 14:45:18:739',1,0.15424,0,0.335727,0,0,0.064001,0,0.65377,?
425,'2026/06/05 14:45:18:775',1,0.166933,0,0.376919,0,0,0.084897,0,0.607032,?
426,'2026/06/05 14:45:18:806',1,0.136996,0,0.435454,0,0,0.107725,0,0.574891,?
427,'2026/06/05 14:45:18:831',1,0.16411,0,0.458623,0,0,0.127362,0,0.531191,?
428,'2026/06/05 14:45:18:866',1,0.144239,0,0.459703,0,0,0.107298,0,0.555476,?
429,'2026/06/05 14:45:18:907',1,0.141639,0,0.430107,0,0,0.131241,0,0.560633,?
430,'2026/06/05 14:45:18:940',1,0.188343,0,0.432078,0,0,0.115408,0,0.540107,?
431,'2026/06/05 14:45:18:966',1,0.163678,0,0.481786,0,0,0.150651,0,0.502428,?
432,'2026/06/05 14:45:19:000',1,0.273257,0,0.576263,0,0,0.169941,0,0.362837,?
433,'2026/06/05 14:45:19:036',1,0.285147,0,0.543022,0,0,0.160145,0,0.382304,?
434,'2026/06/05 14:45:19:073',1,0.158611,0,0.481585,0,0,0.148406,0,0.507123,?
435,'2026/06/05 14:45:19:106',1,0.202874,0,0.530627,0,0,0.176318,0,0.431363,?
436,'2026/06/05 14:45:19:140',1,0.167588,0,0.437552,0,0,0.124906,0,0.543721,?
437,'2026/06/05 14:45:19:175',1,0.166249,0,0.390441,0,0,0.134073,0,0.568273,?
438,'2026/06/05 14:45:19:201',1,0.209091,0,0.381183,0,0,0.124361,0,0.553353,?
439,'2026/06/05 14:45:19:237',1,0.22871,0,0.363487,0,0,0.123879,0,0.552453,?
440,'2026/06/05 14:45:19:270',1,0.274515,0,0.428066,0,0,0.147712,0,0.468567,?
441,'2026/06/05 14:45:19:305',1,0.301909,0,0.398469,0,0,0.092985,0,0.504148,?
442,'2026/06/05 14:45:19:340',1,0.221734,0,0.244564,0,0,0.051477,0,0.67639,?
443,'2026/06/05 14:45:19:371',1,0.211115,0,0.162103,0,0,0.047086,0,0.73731,?
444,'2026/06/05 14:45:19:400',1,0.220442,0,0.119763,0.007695,0.001722,0,0,0.781486,?
445,'2026/06/05 14:45:19:438',1,0.324181,0,0.059404,0,0.065982,0,0,0.719021,?
446,'2026/06/05 14:45:19:472',1,0.263234,0,0.072351,0,0.011009,0,0,0.783378,?
447,'2026/06/05 14:45:19:506',1,0.263781,0,0.084513,0,0,0.003516,0,0.780119,?
448,'2026/06/05 14:45:19:540',1,0.238597,0,0.007532,0,0.018257,0,0,0.834759,?
449,'2026/06/05 14:45:19:572',1,0.240694,0,0,0,0.044821,0,0,0.821553,?
450,'2026/06/05 14:45:19:607',1,0.26734,0,0,0.002907,0.041634,0,0,0.805075,?
451,'2026/06/05 14:45:19:641',1,0.204522,0,0.041062,0,0.062956,0,0,0.807163,?
452,'2026/06/05 14:45:19:673',1,0.122949,0,0,0.026423,0,0.024007,0,0.891638,?
453,'2026/06/05 14:45:19:708',1,0.107073,0,0,0,0,0.016349,0,0.922861,?
454,'2026/06/05 14:45:19:741',1,0.179766,0.00055,0.017905,0,0,0.044053,0,0.848579,?
455,'2026/06/05 14:45:19:774',1,0.2219,0,0,0.014669,0,0.028588,0,0.834277,?
456,'2026/06/05 14:45:19:804',1,0.165992,0,0.011198,0,0.004551,0,0,0.886412,?
457,'2026/06/05 14:45:19:839',1,0.217527,0,0,0.020859,0,0.040293,0,0.825826,?
458,'2026/06/05 14:45:19:874',1,0.148134,0.001926,0.051047,0,0,0.039229,0,0.84979,?
459,'2026/06/05 14:45:19:906',1,0.159294,0,0.117644,0,0,0.049381,0,0.796051,?
460,'2026/06/05 14:45:19:941',1,0.154256,0,0.235889,0,0,0.083373,0,0.704051,?
461,'2026/06/05 14:45:19:974',1,0.24264,0,0.185369,0,0,0.053606,0,0.69899,?
462,'2026/06/05 14:45:20:006',1,0.250296,0,0.209024,0,0,0.012279,0,0.705251,?
463,'2026/06/05 14:45:20:040',1,0.234248,0,0.125069,0,0,0.014407,0,0.766423,?
464,'2026/06/05 14:45:20:075',1,0.217383,0,0.173597,0,0,0.021345,0,0.742297,?
465,'2026/06/05 14:45:20:107',1,0.176869,0,0.143157,0,0,0.071771,0,0.755127,?
466,'2026/06/05 14:45:20:140',1,0.05769,0,0.054623,0,0,0.057512,0,0.893859,?
467,'2026/06/05 14:45:20:172',1,0.054479,0,0.032136,0,0,0.067223,0,0.903852,?
468,'2026/06/05 14:45:20:205',1,0.045177,0,0.065124,0,0,0.087073,0,0.876641,?
469,'2026/06/05 14:45:20:241',1,0.112859,0,0.101667,0,0,0.043776,0,0.838561,?
470,'2026/06/05 14:45:20:274',1,0.06782,0,0.030015,0,0,0.076243,0,0.891202,?
471,'2026/06/05 14:45:20:308',1,0.074532,0,0.13438,0,0,0.069184,0,0.826191,?
472,'2026/06/05 14:45:20:339',1,0.241229,0,0.123294,0,0,0.057641,0,0.736148,?
473,'2026/06/05 14:45:20:372',1,0.170992,0,0.05122,0,0.031117,0,0,0.841669,?
474,'2026/06/05 14:45:20:408',1,0.233327,0,0.066321,0,0.038585,0,0,0.788604,?
475,'2026/06/05 14:45:20:439',1,0.244092,0,0.119694,0,0,0.00031,0,0.77244,?
476,'2026/06/05 14:45:20:475',1,0.277837,0.000232,0.145453,0,0,0.093833,0,0.676653,?
477,'2026/06/05 14:45:20:507',1,0.198859,0.002239,0.147089,0,0,0.035323,0,0.760306,?
478,'2026/06/05 14:45:20:539',1,0.378424,0.002922,0.194043,0,0,0.037143,0,0.617168,?
479,'2026/06/05 14:45:20:572',1,0.394593,0.004316,0.252561,0,0,0.002987,0,0.590964,?
480,'2026/06/05 14:45:20:607',1,0.394502,0.002772,0.272194,0,0,0.057488,0,0.545653,?
481,'2026/06/05 14:45:20:641',1,0.377501,0.004264,0.214457,0,0,0.086341,0,0.573398,?
482,'2026/06/05 14:45:20:674',1,0.393167,0.00002,0.244245,0,0,0.045034,0,0.573459,?
483,'2026/06/05 14:45:20:708',1,0.478032,0.001212,0.303817,0,0,0.108545,0,0.442746,?
484,'2026/06/05 14:45:20:740',1,0.322079,0,0.309365,0,0,0.0885,0,0.550036,?
485,'2026/06/05 14:45:20:774',1,0.379042,0.003569,0.223686,0,0,0.100241,0,0.558414,?
486,'2026/06/05 14:45:20:805',1,0.41946,0.000782,0.216616,0,0,0.089402,0,0.546087,?
487,'2026/06/05 14:45:20:841',1,0.508005,0.002854,0.285684,0,0,0.11256,0,0.431811,?
488,'2026/06/05 14:45:20:873',1,0.549434,0.002622,0.277546,0.061781,0,0.121848,0,0.366731,?
489,'2026/06/05 14:45:20:907',1,0.580166,0.00847,0.346479,0,0,0.117723,0,0.341977,?
490,'2026/06/05 14:45:20:940',1,0.469451,0.004027,0.239567,0,0,0.063262,0,0.514808,?
491,'2026/06/05 14:45:20:973',1,0.45397,0,0.251755,0,0,0.029592,0,0.540427,?
492,'2026/06/05 14:45:21:007',1,0.354297,0,0.204561,0,0,0.009098,0,0.645028,?
493,'2026/06/05 14:45:21:040',1,0.428271,0,0.224736,0.003972,0,0.075129,0,0.542432,?
494,'2026/06/05 14:45:21:076',1,0.468329,0.002251,0.26608,0,0,0.045659,0,0.511051,?
495,'2026/06/05 14:45:21:104',1,0.472496,0.002749,0.250692,0,0,0.042516,0,0.519717,?
496,'2026/06/05 14:45:21:138',1,0.475314,0.004527,0.253053,0,0,0.049694,0,0.510883,?
497,'2026/06/05 14:45:21:175',1,0.450081,0.004815,0.275092,0,0,0.037902,0,0.520069,?
498,'2026/06/05 14:45:21:207',1,0.417789,0,0.319635,0,0,0.027626,0,0.521844,?
499,'2026/06/05 14:45:21:240',1,0.34548,0,0.268561,0,0,0.070185,0,0.572359,?
500,'2026/06/05 14:45:21:273',1,0.47154,0.004378,0.530519,0,0,0.091455,0,0.313818,?
501,'2026/06/05 14:45:21:302',1,0.525824,0,0.748306,0,0,0.197339,0,0.080331,?
502,'2026/06/05 14:45:21:337',1,0.575753,0.000904,1,0,0,0.395672,0,0,?
503,'2026/06/05 14:45:21:372',1,0.456486,0,0.973331,0,0,0.300679,0,0,?
504,'2026/06/05 14:45:21:408',1,0.426664,0,1,0,0,0.439202,0,0,?
505,'2026/06/05 14:45:21:438',1,0.38438,0,1,0,0,0.404386,0,0,?
506,'2026/06/05 14:45:21:472',1,0.346434,0,1,0,0,0.358875,0,0,?
507,'2026/06/05 14:45:21:507',1,0.366418,0,1,0,0,0.369221,0,0,?
508,'2026/06/05 14:45:21:536',1,0.43492,0,1,0,0,0.36847,0,0,?
509,'2026/06/05 14:45:21:577',1,0.452656,0,0.893407,0,0,0.232544,0,0.01337,?
510,'2026/06/05 14:45:21:637',1,0.495071,0.00281,0.781554,0,0,0.201213,0,0.074595,?
511,'2026/06/05 14:45:21:676',1,0.49738,0,0.916003,0,0,0.336359,0,0,?
512,'2026/06/05 14:45:21:705',1,0.455293,0,0.988146,0,0,0.386412,0,0,?
513,'2026/06/05 14:45:21:741',1,0.436354,0,1,0,0,0.37553,0,0,?
514,'2026/06/05 14:45:21:775',1,0.364558,0,1,0,0,0.329013,0,0,?
515,'2026/06/05 14:45:21:808',1,0.470681,0,1,0,0,0.435241,0,0,?
516,'2026/06/05 14:45:21:841',1,0.409613,0,1,0,0,0.395566,0,0,?
517,'2026/06/05 14:45:21:874',1,0.23171,0,0.934013,0,0,0.309554,0,0.077953,?
518,'2026/06/05 14:45:21:908',1,0.359044,0,0.973469,0,0,0.398424,0,0,?
519,'2026/06/05 14:45:21:941',1,0.317679,0,1,0,0,0.43548,0,0,?
520,'2026/06/05 14:45:21:975',1,0.437429,0,1,0,0,0.549347,0,0,?
521,'2026/06/05 14:45:22:006',1,0.435158,0.003695,1,0,0,0.529933,0,0,?
522,'2026/06/05 14:45:22:042',1,0.477207,0.000876,1,0,0,0.497076,0,0,?
523,'2026/06/05 14:45:22:075',1,0.599834,0,1,0,0,0.598391,0,0,?
524,'2026/06/05 14:45:22:108',1,0.521758,0,1,0,0,0.590256,0,0,?
525,'2026/06/05 14:45:22:138',1,0.549693,0,1,0,0,0.493941,0,0,?
526,'2026/06/05 14:45:22:175',1,0.585275,0,1,0,0,0.561097,0,0,?
527,'2026/06/05 14:45:22:207',1,0.506377,0,1,0,0,0.550118,0,0,?
528,'2026/06/05 14:45:22:238',1,0.554022,0,1,0,0,0.565599,0,0,?
529,'2026/06/05 14:45:22:275',1,0.501161,0.002998,1,0,0,0.546271,0,0,?
530,'2026/06/05 14:45:22:308',1,0.499808,0.003519,1,0,0,0.541791,0,0,?
531,'2026/06/05 14:45:22:340',1,0.464556,0.001429,1,0,0,0.532338,0,0,?
532,'2026/06/05 14:45:22:376',1,0.409646,0.000231,1,0,0,0.489039,0,0,?
533,'2026/06/05 14:45:22:405',1,0.469232,0.001019,1,0,0,0.465037,0,0,?
534,'2026/06/05 14:45:22:441',1,0.477691,0.001864,1,0,0,0.49401,0,0,?
535,'2026/06/05 14:45:22:476',1,0.534753,0,0.769063,0,0,0.354346,0,0,?
536,'2026/06/05 14:45:22:505',1,0.55846,0,0.715469,0,0,0.302972,0,0.014437,?
537,'2026/06/05 14:45:22:541',1,0.559404,0,0.66478,0,0,0.316057,0,0.037349,?
538,'2026/06/05 14:45:22:576',1,0.578355,0,0.600036,0,0,0.234179,0,0.117144,?
539,'2026/06/05 14:45:22:604',1,0.550677,0,0.60508,0,0,0.251693,0,0.120344,?
540,'2026/06/05 14:45:22:634',1,0.542564,0,0.571601,0,0,0.268155,0,0.13605,?
541,'2026/06/05 14:45:22:666',1,0.531722,0,0.502294,0,0,0.24877,0,0.198258,?
542,'2026/06/05 14:45:22:705',1,0.510688,0,0.467486,0,0,0.195332,0,0.266558,?
